title,date,tags,company,link
UX Writing을 고민하고 있어요,2021.10.08,yogiyo#ux writing#post#culture#product,요기요,https://techblog.yogiyo.co.kr/ux-writing%EC%9D%84-%EA%B3%A0%EB%AF%BC%ED%95%98%EA%B3%A0-%EC%9E%88%EC%96%B4%EC%9A%94-155a07a2935d?source=collection_category---4------5-----------------------
코시국 랜선 회식 이렇게 준비했다!,2021.09.16,yogiyo#gather town#team building#culture#post,요기요,https://techblog.yogiyo.co.kr/%EC%BD%94%EC%8B%9C%EA%B5%AD-%EB%9E%9C%EC%84%A0-%ED%9A%8C%EC%8B%9D-%EC%9D%B4%EB%A0%87%EA%B2%8C-%EC%A4%80%EB%B9%84%ED%96%88%EB%8B%A4-f42bc1ff71fa?source=collection_category---4------6-----------------------
"일이 취미가 되고, 취미가 일이 될 때",2021.09.10,yogiyo#bug bounty#post#culture#running,요기요,https://techblog.yogiyo.co.kr/%EC%9D%BC%EC%9D%B4-%EC%B7%A8%EB%AF%B8%EA%B0%80-%EB%90%98%EA%B3%A0-%EC%B7%A8%EB%AF%B8%EA%B0%80-%EC%9D%BC%EC%9D%B4-%EB%90%A0-%EB%95%8C-5bc875e40965?source=collection_category---4------7-----------------------
요기요 QE Chapter 를 소개합니다.,2021.09.03,yogiyo#post#quality engineering#quality assurance#culture,요기요,https://techblog.yogiyo.co.kr/%EC%9A%94%EA%B8%B0%EC%9A%94-qe-chapter-%EB%A5%BC-%EC%86%8C%EA%B0%9C%ED%95%A9%EB%8B%88%EB%8B%A4-a602db4d250d?source=collection_category---4------8-----------------------
"불편하면, 함께 개선해봐요!💪",2021.08.25,yogiyo#culture#agile#post#improvement,요기요,https://techblog.yogiyo.co.kr/%EB%B6%88%ED%8E%B8%ED%95%98%EB%A9%B4-%ED%95%A8%EA%BB%98-%EA%B0%9C%EC%84%A0%ED%95%B4%EB%B4%90%EC%9A%94-c9a7769e182e?source=collection_category---4------9-----------------------
🚀Rookie Hero 선배들의 요기요 꿀팁 대방출,2021.06.29,yogiyo#rookie hero#post#culture#interview,요기요,https://techblog.yogiyo.co.kr/rookie-hero-%EC%84%A0%EB%B0%B0%EB%93%A4%EC%9D%98-%EC%9A%94%EA%B8%B0%EC%9A%94-%EA%BF%80%ED%8C%81-%EB%8C%80%EB%B0%A9%EC%B6%9C-27ae71f70e70?source=collection_category---4------10-----------------------
서로가 서로의 자랑이 되는 Data Platform Squad 이야기,2021.06.18,yogiyo#data warehouse#post#culture#data engineer,요기요,https://techblog.yogiyo.co.kr/%EC%84%9C%EB%A1%9C%EA%B0%80-%EC%84%9C%EB%A1%9C%EC%9D%98-%EC%9E%90%EB%9E%91%EC%9D%B4-%EB%90%98%EB%8A%94-data-platform-squad%EC%9D%B4%EC%95%BC%EA%B8%B0-38d23fca57c6?source=collection_category---4------11-----------------------
Cross functional team의 성장 레시피,2021.04.30,yogiyo#post#agile#culture#retrospective,요기요,https://techblog.yogiyo.co.kr/cross-functional-team%EC%9D%98-%EC%84%B1%EC%9E%A5-%EB%A0%88%EC%8B%9C%ED%94%BC-728f87cb86c0?source=collection_category---4------12-----------------------
함께 성장해가는 Android Team 이야기,2021.01.18,post#andorid#culture#teamwork#yogiyo,요기요,https://techblog.yogiyo.co.kr/%ED%95%A8%EA%BB%98-%EC%84%B1%EC%9E%A5%ED%95%B4%EA%B0%80%EB%8A%94-android-team-%EC%9D%B4%EC%95%BC%EA%B8%B0-8b48b09687ca?source=collection_category---4------13-----------------------
사내외 다양한 사용자를 만나는 Web Dev Team 이야기,2020.12.28,front end#web development#post#culture#yogiyo,요기요,https://techblog.yogiyo.co.kr/%EC%82%AC%EB%82%B4%EC%99%B8-%EB%8B%A4%EC%96%91%ED%95%9C-%EC%82%AC%EC%9A%A9%EC%9E%90%EB%A5%BC-%EB%A7%8C%EB%82%98%EB%8A%94-web-dev-team-%EC%9D%B4%EC%95%BC%EA%B8%B0-19396bcca58e?source=collection_category---4------14-----------------------
Team Interview- iOS Team,2020.12.16,interview#post#ios#culture#yogiyo,요기요,https://techblog.yogiyo.co.kr/team-interview-ios-team-3c2802103e17?source=collection_category---4------15-----------------------
"Agile Working — Being Agile, Delivering Value, Staying Connected",2020.12.09,agile#culture#workplace#untact#yogiyo,요기요,https://techblog.yogiyo.co.kr/agile-working-being-agile-delivering-value-staying-connected-4799d171839?source=collection_category---4------16-----------------------
회고 퍼실리테이터 양성 프로그램,2020.08.13,delivery hero korea#agile#agile retrospective#facilitator#culture,요기요,https://techblog.yogiyo.co.kr/%ED%9A%8C%EA%B3%A0-%ED%8D%BC%EC%8B%A4%EB%A6%AC%ED%85%8C%EC%9D%B4%ED%84%B0-%EC%96%91%EC%84%B1-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%A8-658ada9072c9?source=collection_category---4------17-----------------------
요기요 UX Research Lab 이야기 (3) 직무소개 편,2023.05.14,ux research#surveys#interview#yogiyo#hyperlocal commerce,요기요,https://techblog.yogiyo.co.kr/%EC%9A%94%EA%B8%B0%EC%9A%94-ux-research-lab-%EC%9D%B4%EC%95%BC%EA%B8%B0-3-%EC%A7%81%EB%AC%B4%EC%86%8C%EA%B0%9C-%ED%8E%B8-95caebd0db58?source=---------0-----------------------
"제주에서 놀멍, 쉬멍, 일하멍🌴",2022.02.23,yogiyo#culture#untact#digital nomads#interview,요기요,https://techblog.yogiyo.co.kr/%EC%A0%9C%EC%A3%BC%EC%97%90%EC%84%9C-%EB%86%80%EB%A9%8D-%EC%89%AC%EB%A9%8D-%EC%9D%BC%ED%95%98%EB%A9%8D-46ec0dce4702?source=---------1-----------------------
무엇이든 물어보세요!,2022.02.07,yogiyo#interview#tarot#happy new year#data analyst,요기요,https://techblog.yogiyo.co.kr/%EB%AC%B4%EC%97%87%EC%9D%B4%EB%93%A0-%EB%AC%BC%EC%96%B4%EB%B3%B4%EC%84%B8%EC%9A%94-f4be30ea0192?source=---------2-----------------------
🚀Rookie Hero 선배들의 요기요 꿀팁 대방출,2021.06.29,yogiyo#rookie hero#post#culture#interview,요기요,https://techblog.yogiyo.co.kr/rookie-hero-%EC%84%A0%EB%B0%B0%EB%93%A4%EC%9D%98-%EC%9A%94%EA%B8%B0%EC%9A%94-%EA%BF%80%ED%8C%81-%EB%8C%80%EB%B0%A9%EC%B6%9C-27ae71f70e70?source=---------3-----------------------
Interview — 국내 1호 UX Master가 요기요 User Research Lab에서 하는 일,2021.05.21,ux research#ux research method#yogiyo#user research#interview,요기요,https://techblog.yogiyo.co.kr/interview-%EA%B5%AD%EB%82%B4-1%ED%98%B8-ux-master%EA%B0%80-%EC%9A%94%EA%B8%B0%EC%9A%94-user-research-lab%EC%97%90%EC%84%9C-%ED%95%98%EB%8A%94-%EC%9D%BC-c58acad66fc3?source=---------4-----------------------
Interview — LA에서 서울로 출퇴근 하는 PO,2021.01.27,delivery hero korea#untact#interview#product owner#onboarding,요기요,https://techblog.yogiyo.co.kr/interview-%ED%95%84%EB%9D%BC%EB%8D%B8%ED%94%BC%EC%95%84%EC%97%90%EC%84%9C-%EC%84%9C%EC%9A%B8%EB%A1%9C-%EC%B6%9C%ED%87%B4%EA%B7%BC-%ED%95%98%EB%8A%94-po-e4a3a933af04?source=---------5-----------------------
Team Interview- iOS Team,2020.12.16,interview#post#ios#culture#yogiyo,요기요,https://techblog.yogiyo.co.kr/team-interview-ios-team-3c2802103e17?source=---------6-----------------------
Hero Talk — 요기요 홈 개편 프로젝트 비하인드 스토리,2020.02.10,yogiyo#큐레이션#featured#interview#delivery hero korea,요기요,https://techblog.yogiyo.co.kr/hero-talk-yogiyo-home-curation-fa060e6a3281?source=---------7-----------------------
"Interview — Rookie Hero 1기 김다은, 김성렬, 나익채",2019.02.11,rookie hero#tech internship#interview#post#yogiyo,요기요,https://techblog.yogiyo.co.kr/interview-rookie-hero-1%EA%B8%B0-%EA%B9%80%EB%8B%A4%EC%9D%80-%EA%B9%80%EC%84%B1%EB%A0%AC-%EB%82%98%EC%9D%B5%EC%B1%84-5124144f3aae?source=---------8-----------------------
"Interview — 공부하는 엔지니어, CTO 조현준",2019.02.11,interview#cto#devliery hero korea#post#leadership,요기요,https://techblog.yogiyo.co.kr/interview-%EA%B3%B5%EB%B6%80%ED%95%98%EB%8A%94-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4-cto-%EC%A1%B0%ED%98%84%EC%A4%80-bf9552143fec?source=---------9-----------------------
Pair Interview — 요기요 개발자 김동욱 & 임수용 편,2019.01.23,pair programming#post#interview#culture#yogiyo,요기요,https://techblog.yogiyo.co.kr/pair-interview-%EC%9A%94%EA%B8%B0%EC%9A%94-%EA%B0%9C%EB%B0%9C%EC%9E%90-%EA%B9%80%EB%8F%99%EC%9A%B1-%EC%9E%84%EC%88%98%EC%9A%A9-%ED%8E%B8-67ef05488c4a?source=---------10-----------------------
